user_id,age,status,amount
2361,54,active,6091.76
2362,22,active,4376.74
2363,30,active,3928.43
2364,29,active,6221.71
2365,41,active,5867.55
2366,58,active,4101.71
2367,26,active,5214.34
2368,58,active,5123.32
2369,52,active,5843.36
2370,38,active,4379.68
2371,33,active,4890.08
2372,60,active,3845.2599999999998
2373,51,active,3176.6
2374,22,active,8063.07
2375,60,active,5407.98
2376,60,active,4261.23
2377,58,active,3063.95
2378,32,active,3304.12
2379,26,active,6138.93
2380,70,active,4201.22
2381,70,active,5263.92
2382,34,active,4295.97
2383,39,active,5844.719999999999
2384,47,active,5925.15
2385,41,active,4495.9400000000005
2386,49,active,3511.72
2387,63,active,6037.57
2388,48,active,7460.38
2389,50,active,4656.85
2390,62,active,3409.38
2391,27,active,3520.3
2392,50,active,2866.12
2393,38,active,3663.85
2394,59,active,4799.04
2395,42,active,4051.2
2396,56,active,6091.21
2397,72,active,3516.94
2398,47,active,3462.2400000000002
2399,67,active,6432.21
2400,72,active,9510.35
2401,72,active,5081.97
2402,40,active,5443.52
2403,48,active,7466.8
2404,74,active,4935.66
2405,70,active,5381.24
2406,71,active,5042.94
2407,73,active,3112.05
2408,20,active,5539.74
2409,56,active,1447.1599999999999
2410,28,active,4734.27
2411,53,active,6422.44
2412,70,active,6345.7
2413,35,active,5354.99
2414,31,active,4155.58
2415,27,active,5087.31
2416,69,active,3912.08
2417,71,active,4496.74
2418,70,active,3974.9100000000003
2419,62,active,4845.91
2420,31,active,5378.12
2421,29,active,4025.7000000000003
2422,19,active,5854.33
2423,49,active,5004.68
2424,28,active,8338.54
2425,64,active,5245.71
2426,22,active,4124.88
2427,72,active,5469.15
2428,56,active,4836.62
2429,60,active,3696.77
2430,45,active,4928.89
2431,47,active,5122.8
2432,48,active,2554.13
2433,60,active,4808.17
2434,53,active,3420.65
2435,63,active,5790.13
2436,36,active,5883.49
2437,25,active,3148.62
2438,59,active,7822.41
2439,57,active,4259.1
2440,69,active,5223.1900000000005
2441,70,active,2739.01
2442,68,active,5740.0
2443,57,active,7102.59
2444,34,active,6482.08
2445,69,active,5123.61
2446,70,active,4191.38
2447,48,active,4553.68
2448,60,active,5092.2
2449,22,active,3024.17
2450,44,active,7311.72
2451,42,active,5887.2
2452,69,active,3597.23
2453,74,active,5543.72
2454,48,active,5221.54
2455,56,active,4991.36
2456,45,active,3094.2200000000003
2457,23,active,6601.349999999999
2458,40,active,5195.09
2459,61,active,4169.51
2460,57,active,2905.82
2461,40,active,6500.98
2462,23,active,5987.83
2463,60,active,3765.43
2464,73,active,3127.16
2465,51,active,4922.4
2466,73,active,4740.59
2467,31,active,4091.2
2468,33,active,6396.48
2469,52,active,4104.21
2470,45,active,3908.37
2471,56,active,2621.35
2472,48,active,4394.81
2473,67,active,5335.26
2474,63,active,5443.67
2475,44,active,2959.67
2476,47,active,5489.1
2477,23,active,5862.89
2478,38,active,4658.16
2479,21,active,2366.6400000000003
2480,33,active,4659.47
2481,49,active,3910.0
2482,62,active,8301.0
2483,72,active,2984.39
2484,57,active,6015.83
2485,65,active,7470.25
2486,75,active,5180.1
2487,48,active,6110.71
2488,24,active,3618.69
2489,24,active,3635.5299999999997
2490,47,active,4648.02
2491,59,active,6099.15
2492,30,active,4272.28
2493,56,active,2954.41
2494,58,active,6216.97
2495,59,active,6004.81
2496,23,active,3633.48
2497,58,active,4455.92
2498,61,active,4469.0
2499,63,active,4408.13
2500,44,active,5189.54
2501,26,active,3296.47
2502,35,active,4166.4
2503,70,active,4255.86
2504,52,active,4074.9
2505,67,active,2629.31
2506,30,active,4944.97
2507,73,active,3430.7
2508,54,active,4619.72
2509,41,active,5320.98
2510,48,active,3323.26
2511,24,active,2370.73
2512,37,active,4586.38
2513,72,active,3489.85
2514,63,active,4141.1
2515,61,active,6377.1900000000005
2516,22,active,5560.28
2517,23,active,4547.25
2518,42,active,5078.59
2519,31,active,6830.86
2520,66,active,5388.04
2521,47,active,4873.62
2522,76,active,5759.2699999999995
2523,28,active,3202.64
2524,41,active,5477.22
2525,44,active,9019.33
2526,37,active,4152.57
2527,19,active,3148.78
2528,55,active,5173.34
2529,29,active,5894.9
2530,38,active,5766.03
2531,28,active,3962.79
2532,53,active,4420.36
2533,65,active,6432.3099999999995
2534,59,active,6476.62
2535,62,active,5749.42
2536,61,active,2905.03
2537,23,active,4410.68
2538,72,active,4629.2
2539,52,active,4978.49
2540,41,active,6074.16
2541,47,active,5451.09
2542,54,active,4141.82
2543,61,active,5547.76
2544,54,active,4769.63
2545,42,active,4631.08
2546,20,active,4794.08
2547,44,active,4305.98
2548,49,active,2749.3599999999997
2549,22,active,3977.02
2550,61,active,6086.64
2551,41,active,3487.9300000000003
2552,28,active,5153.63
2553,35,active,7445.7
2554,28,active,5235.58
2555,52,active,4771.0
2556,19,active,4268.59
2557,62,active,3366.52
2558,62,active,4689.39
2559,69,active,5040.33
2560,47,active,4805.14
2561,70,active,7215.99
2562,63,active,3915.96
2563,59,active,5005.67
2564,76,active,3510.0
2565,24,active,5432.22
2566,62,active,4353.5599999999995
2567,63,active,4396.7
2568,30,active,6158.08
2569,42,active,6206.49
2570,57,active,4832.610000000001
2571,22,active,3429.51
2572,19,active,3696.96
2573,45,active,4555.31
2574,72,active,4525.24
2575,25,active,4200.5199999999995
2576,31,active,3702.14
2577,41,active,4687.5
2578,75,active,6336.9
2579,50,active,6057.43
2580,40,active,2846.5299999999997
2581,20,active,4766.67
2582,74,active,4592.28
2583,64,active,7239.12
2584,37,active,5544.83
2585,63,active,4763.11
2586,27,active,3190.76
2587,40,active,5354.63
2588,23,active,3844.81
2589,64,active,6563.5
2590,42,active,5984.04
2591,36,active,3841.92
2592,61,active,4257.19
2593,65,active,5251.389999999999
2594,58,active,5770.65
2595,36,active,6013.34
2596,42,active,6565.32
2597,46,active,7419.75
2598,61,active,5597.73
2599,47,active,2647.59
2600,24,active,3909.2
2601,76,active,3946.13
2602,33,active,3694.88
2603,29,active,4022.67
2604,37,active,5071.72
2605,24,active,4161.55
2606,70,active,4263.09
2607,50,active,6452.58
2608,27,active,4083.52
2609,29,active,5553.34
2610,60,active,4359.4
2611,35,active,4820.2
2612,74,active,4386.27
2613,67,active,4650.13
2614,53,active,6330.9
2615,60,active,5971.67
2616,36,active,6840.89
2617,44,active,5245.32
2618,31,active,4426.74
2619,62,active,6212.09
2620,56,active,5298.98
2621,75,active,4066.71
2622,33,active,4737.94
2623,35,active,3151.72
2624,48,active,4450.26
2625,74,active,4118.16
2626,58,active,7762.15
2627,48,active,4741.37
2628,67,active,5441.74
2629,28,active,5277.92
2630,57,active,5534.4
2631,61,active,3467.11
2632,39,active,4762.05
2633,55,active,3203.25
2634,50,active,4806.01
2635,76,active,5039.03
2636,62,active,5322.09
2637,34,active,5120.64
2638,24,active,5146.77
2639,24,active,4449.9400000000005
2640,55,active,4678.88
2641,60,active,6414.87
2642,59,active,4195.13
2643,68,active,4982.48
2644,35,active,4358.7699999999995
2645,53,active,5456.34
2646,56,active,6444.55
2647,27,active,6415.73
2648,47,active,2072.35
2649,53,active,6521.28
2650,57,active,4696.53
2651,50,active,3293.07
2652,75,active,4618.41
2653,75,active,3386.12
2654,58,active,4062.17
2655,40,active,5258.47
2656,39,active,3005.82
2657,45,active,4025.92
2658,70,active,5550.64
2659,44,active,5627.55
2660,32,active,4425.97
2661,42,active,7612.5199999999995
2662,30,active,4110.99
2663,49,active,5076.06
2664,38,active,6058.54
2665,37,active,6880.44
2666,56,active,3430.74
2667,66,active,3186.07
2668,43,active,5195.67
2669,20,active,6685.7
2670,46,active,5538.47
2671,53,active,5902.79
2672,62,active,1974.48
2673,44,active,5346.86
2674,44,active,4717.67
2675,68,active,5129.96
2676,76,active,4216.28
2677,61,active,6439.31
2678,39,active,6600.99
2679,41,active,4242.7
2680,27,active,4336.72
2681,22,active,5949.84
2682,75,active,4522.26
2683,69,active,4947.85
2684,62,active,5857.3
2685,36,active,6102.14
2686,67,active,4772.31
2687,73,active,2988.77
2688,70,active,3683.88
2689,49,active,4702.34
2690,40,active,4652.29
2691,57,active,4600.85
2692,42,active,5779.139999999999
2693,59,active,4966.38
2694,67,active,3039.27
2695,26,active,3751.34
2696,47,active,3764.27
2697,43,active,2903.57
2698,43,active,4747.59
2699,40,active,4310.97
2700,53,active,7274.74
2701,24,active,5650.77
2702,53,active,3512.61
2703,42,active,3146.36
2704,62,active,5974.2
2705,60,active,4744.34
2706,38,active,4461.35
2707,60,active,4553.05
2708,71,active,6023.38
2709,21,active,4425.93
2710,52,active,3525.55
2711,66,active,5843.63
2712,62,active,4675.03
2713,64,active,2267.59
2714,25,active,4806.46
2715,25,active,5059.63
2716,27,active,5600.82
2717,64,active,3301.7400000000002
2718,50,active,3258.62
2719,41,active,4243.99
2720,71,active,5204.349999999999
2721,46,active,4171.6900000000005
2722,75,active,4745.87
2723,73,active,4179.9
2724,45,active,6546.54
2725,69,active,4610.8
2726,48,active,4576.4
2727,55,active,4324.71
2728,49,active,2622.5
2729,58,active,5333.37
2730,58,active,9191.03
2731,37,active,6143.57
2732,30,active,7370.45
2733,59,active,5474.22
2734,36,active,4966.77
2735,60,active,6454.92
2736,32,active,7668.3099999999995
2737,66,active,2740.54
2738,61,active,4244.96
2739,73,active,6666.15
2740,25,active,8135.2699999999995
2741,61,active,4522.57
2742,71,active,2677.32
2743,23,active,5128.96
2744,68,active,2511.2799999999997
2745,40,active,4933.09
2746,72,active,2570.55
2747,61,active,4484.25
2748,35,active,5393.4
2749,26,active,5651.48
2750,45,active,3846.1800000000003
2751,57,active,2319.88
2752,38,active,8551.62
2753,59,active,5957.13
2754,59,active,4229.0
2755,21,active,3242.77
2756,60,active,6048.4
2757,50,active,4544.8
2758,28,active,3685.25
2759,53,active,3899.03
2760,49,active,5987.08
2761,20,active,4097.34
2762,32,active,5549.65
2763,22,active,5422.41
2764,35,active,4822.68
2765,27,active,4924.33
2766,57,active,2981.45
2767,68,active,4165.86
2768,50,active,3624.45
2769,63,active,4005.91
2770,73,active,2794.69
2771,48,active,4605.85
2772,69,active,5103.69
2773,31,active,3002.92
2774,56,active,4589.21
2775,58,active,3118.15
2776,55,active,4856.15
2777,32,active,3388.39
2778,57,active,5222.64
2779,36,active,3057.88
2780,33,active,6960.62
2781,25,active,4378.43
2782,26,active,6192.57
2783,70,active,2871.66
2784,34,active,3234.17
2785,49,active,3777.95
2786,25,active,6880.87
2787,22,active,4341.84
2788,76,active,7367.51
2789,51,active,3275.66
2790,68,active,6787.35
2791,60,active,4901.2300000000005
2792,44,active,3618.25
2793,63,active,5362.39
2794,56,active,4068.47
2795,69,active,5892.47
2796,28,active,2501.46
2797,41,active,5228.14
2798,47,active,4105.16
2799,44,active,5861.78
2800,61,active,6344.37
2801,69,active,3862.05
2802,38,active,5416.9800000000005
2803,38,active,3364.4
2804,28,active,3974.7
2805,24,active,5585.54
2806,39,active,4744.0599999999995
2807,33,active,3281.71
2808,67,active,5161.7300000000005
2809,45,active,6599.28
2810,30,active,4822.58
2811,50,active,3061.11
2812,73,active,4787.62
2813,38,active,5195.9
2814,71,active,4921.36
2815,67,active,4328.61
2816,32,active,3543.53
2817,24,active,4989.8099999999995
2818,27,active,3786.9900000000002
2819,42,active,4979.8
2820,65,active,6661.62
2821,24,active,5036.3099999999995
2822,40,active,4243.29
2823,67,active,4883.85
2824,29,active,3436.74
2825,35,active,4072.64
2826,48,active,5004.82
2827,22,active,5124.25
2828,50,active,3623.36
2829,35,active,5670.97
2830,24,active,3834.7200000000003
2831,39,active,4097.2
2832,23,active,5301.29
2833,67,active,6091.389999999999
2834,26,active,5050.7300000000005
2835,35,active,4442.35
2836,66,active,5113.95
2837,66,active,4042.02
2838,38,active,5173.79
2839,48,active,3329.66
2840,57,active,5335.77
2841,52,active,3478.26
2842,34,active,3411.21
2843,69,active,5905.63
2844,65,active,6403.16
2845,72,active,3403.35
2846,50,active,5447.59
2847,48,active,3857.81
2848,41,active,4012.88
2849,47,active,5461.42
2850,50,active,6232.86
2851,48,active,7146.8099999999995
2852,37,active,3221.0
2853,28,active,3748.7200000000003
2854,70,active,4794.91
2855,29,active,5325.5
2856,32,active,4415.39
2857,31,active,3618.73
2858,23,active,4108.31
2859,42,active,3676.81
2860,40,active,3711.27
2861,70,active,1544.66
2862,75,active,7297.0
2863,66,active,5010.94
2864,58,active,8014.78
2865,70,active,4914.32
2866,20,active,3819.7799999999997
2867,57,active,6349.92
2868,37,active,5296.94
2869,66,active,6810.61
2870,52,active,5019.96
2871,38,active,3817.49
2872,55,active,3109.97
2873,69,active,5691.79
2874,23,active,8361.28
2875,70,active,6335.139999999999
2876,23,active,3738.0
2877,72,active,7562.42
2878,40,active,3326.11
2879,22,active,6619.0
2880,33,active,4564.28
2881,36,active,3855.32
2882,47,active,6048.19
2883,34,active,5785.12
2884,66,active,4360.17
2885,38,active,3939.12
2886,76,active,4086.94
2887,34,active,3556.2799999999997
2888,56,active,5742.56
2889,42,active,4721.73
2890,36,active,2256.51
2891,34,active,6599.650000000001
2892,28,active,7120.44
2893,46,active,6638.91
2894,60,active,4668.67
2895,51,active,5381.58
2896,72,active,4393.01
2897,74,active,3591.74
2898,74,active,4399.57
2899,61,active,5841.66
2900,41,active,4961.62
2901,37,active,5735.46
2902,26,active,4451.14
2903,40,active,5406.35
2904,61,active,4002.67
2905,72,active,5514.05
2906,36,active,4193.03
2907,64,active,3825.58
2908,54,active,4224.41
2909,36,active,3142.13
2910,20,active,4624.17
2911,71,active,5186.24
2912,65,active,4330.11
2913,21,active,4249.73
2914,47,active,4466.93
2915,61,active,4145.84
2916,20,active,3798.06
2917,23,active,4254.67
2918,52,active,5860.15
2919,31,active,3070.13
2920,19,active,3188.56
2921,26,active,5801.28
2922,26,active,5748.62
2923,49,active,3473.53
2924,46,active,3644.11
2925,59,active,7014.8
2926,66,active,3929.9300000000003
2927,43,active,6294.33
2928,50,active,5926.49
2929,73,active,6300.07
2930,25,active,4313.47
2931,63,active,3075.53
2932,67,active,3001.83
2933,57,active,6331.24
2934,42,active,4623.93
2935,36,active,4170.22
2936,49,active,4492.01
2937,66,active,5004.69
2938,35,active,5808.8
2939,57,active,3689.69
2940,55,active,4758.25
2941,74,active,6484.21
2942,36,active,2038.95
2943,74,active,3625.94
2944,53,active,3295.96
2945,33,active,7863.43
2946,70,active,3678.1400000000003
2947,34,active,4061.04
2948,26,active,4893.36
2949,76,active,4168.070000000001
2950,41,active,5993.969999999999
2951,58,active,7556.29
2952,69,active,4502.19
2953,67,active,4710.08
2954,59,active,4455.7
2955,42,active,3735.98
2956,44,active,5709.57
2957,29,active,5824.44
2958,35,active,3705.93
2959,20,active,3911.24
2960,37,active,2748.12
2961,51,active,4920.04
2962,26,active,7141.45
2963,50,active,5788.7
2964,63,active,2184.65
2965,34,active,3435.26
2966,25,active,5661.32
2967,70,active,4941.82
2968,43,active,5051.9
2969,25,active,8171.08
2970,24,active,5889.34
2971,48,active,5283.0
2972,68,active,4775.07
2973,59,active,3757.44
2974,48,active,2830.0
2975,24,active,6552.16
2976,27,active,2857.8
2977,75,active,5031.5
2978,60,active,7274.0
2979,56,active,3404.78
2980,36,active,4794.63
2981,34,active,3898.99
2982,19,active,6154.5
2983,70,active,4111.21
2984,51,active,4035.15
2985,34,active,3643.46
2986,26,active,3135.98
2987,54,active,6951.3
2988,68,active,4021.54
2989,41,active,2039.75
2990,59,active,3235.35
2991,72,active,4957.53
2992,36,active,4792.97
2993,64,active,6746.25
2994,72,active,5927.91
2995,71,active,4393.19
2996,31,active,4621.63
2997,30,active,2376.85
2998,29,active,5488.21
2999,58,active,3778.26
3000,34,active,6091.26
3001,45,active,4642.78
3002,29,active,4439.03
3003,42,active,4725.51
3004,70,active,3653.38
3005,20,active,5919.82
3006,39,active,4546.68
3007,62,active,4099.38
3008,50,active,5855.5599999999995
3009,60,active,5890.65
3010,64,active,6310.54
3011,60,active,4295.3
3012,52,active,4520.06
3013,64,active,5419.86
3014,22,active,5701.32
3015,55,active,3445.81
3016,49,active,3818.23
3017,39,active,4598.01
3018,70,active,3452.42
3019,20,active,2958.04
3020,68,active,6956.6
3021,72,active,3206.96
3022,55,active,4193.39
3023,75,active,3564.49
3024,48,active,4006.41
3025,65,active,5535.9
3026,54,active,4189.9
3027,35,active,2893.06
3028,20,active,3980.94
3029,43,active,5888.57
3030,48,active,5727.63
3031,73,active,4286.25
3032,44,active,8359.6
3033,57,active,1692.54
3034,68,active,3669.6
3035,29,active,6431.58
3036,32,active,4843.28
3037,24,active,4444.37
3038,31,active,6767.98
3039,71,active,3558.62
3040,43,active,4971.21
3041,53,active,4414.75
3042,50,active,6037.75
3043,30,active,3463.98
3044,46,active,4310.72
3045,32,active,6094.59
3046,55,active,3570.91
3047,39,active,5406.42
3048,57,active,5216.54
3049,74,active,5573.66
3050,61,active,7993.81
3051,74,active,4854.599999999999
3052,23,active,1454.94
3053,67,active,3820.53
3054,58,active,5105.6
3055,62,active,5849.84
3056,32,active,4364.74
3057,73,active,4051.45
3058,53,active,4323.41
3059,34,active,6765.6
3060,26,active,5284.39
3061,56,active,4858.19
3062,65,active,3806.01
3063,29,active,6154.29
3064,30,active,3730.9700000000003
3065,50,active,5328.48
3066,62,active,4447.76
3067,40,active,4490.53
3068,23,active,6536.29
3069,51,active,4303.16
3070,25,active,6193.7
3071,63,active,2371.29
3072,25,active,4048.7000000000003
3073,26,active,4734.21
3074,37,active,4975.98
3075,56,active,6196.85
3076,57,active,4211.35
3077,20,active,3190.52
3078,66,active,4444.6900000000005
3079,21,active,5084.04
3080,21,active,3060.52
3081,43,active,2855.71
3082,26,active,6198.39
3083,69,active,7624.17
3084,45,active,4436.62
3085,61,active,9084.26
3086,19,active,5425.46
3087,55,active,4745.2300000000005
3088,27,active,4459.35
3089,36,active,2843.2200000000003
3090,60,active,4063.62
3091,46,active,4541.1
3092,73,active,3355.04
3093,36,active,4536.27
3094,36,active,3416.5
3095,43,active,3748.24
3096,46,active,3004.27
3097,68,active,4459.51
3098,25,active,4440.33
3099,24,active,5267.11
3100,31,active,8402.33
3101,70,active,4874.21
3102,74,active,5160.91
3103,34,active,5687.48
3104,39,active,7423.7
3105,46,active,5071.2699999999995
3106,21,active,4341.97
3107,63,active,5333.95
3108,26,active,5062.63
3109,53,active,4653.62
3110,28,active,6052.39
3111,43,active,4591.42
3112,56,active,4298.56
3113,21,active,4980.15
3114,30,active,4063.15
3115,52,active,5036.41
3116,49,active,2810.77
3117,63,active,2017.22
3118,45,active,5202.87
3119,52,active,1272.28
3120,27,active,2377.74
3121,62,active,6711.86
3122,35,active,6651.84
3123,74,active,6468.07
3124,56,active,4271.98
3125,74,active,4889.72
3126,65,active,4848.86
3127,45,active,3535.93
3128,42,active,2241.24
3129,53,active,5516.43
3130,40,active,4539.53
3131,30,active,3339.09
3132,72,active,5830.53
3133,61,active,2109.88
3134,51,active,5226.59
3135,23,active,4464.92
3136,50,active,5869.0
3137,40,active,6540.31
3138,34,active,3211.67
3139,24,active,4351.8
3140,53,active,5271.17
3141,34,active,6061.19
3142,50,active,5718.89
3143,23,active,4254.87
3144,28,active,4147.97
3145,70,active,3974.36
3146,47,active,4009.74
3147,69,active,4071.69
3148,60,active,3742.9
3149,61,active,4470.71
3150,36,active,4276.03
3151,32,active,6019.530000000001
3152,37,active,4889.41
3153,35,active,3509.74
3154,36,active,4383.43
3155,47,active,4246.19
3156,38,active,5635.83
3157,60,active,2983.2
3158,59,active,2652.61
3159,30,active,4057.87
3160,27,active,6692.82
3161,65,active,5065.77
3162,42,active,2869.69
3163,73,active,3283.9
3164,54,active,6784.33
3165,75,active,4088.84
3166,50,active,6440.78
3167,57,active,3400.41
3168,30,active,3315.6
3169,40,active,6749.05
3170,46,active,7471.43
3171,30,active,5060.18
3172,31,active,5178.26
3173,39,active,4567.9
3174,41,active,5552.05
3175,58,active,4635.08
3176,61,active,4492.3
3177,53,active,4659.67
3178,48,active,3395.48
3179,47,active,3889.22
3180,60,active,2326.93
3181,29,active,4189.5199999999995
3182,57,active,2143.73
3183,54,active,8137.58
3184,27,active,6600.65
3185,45,active,4334.43
3186,74,active,5743.64
3187,40,active,3556.8199999999997
3188,23,active,7595.4800000000005
3189,33,active,3522.09
3190,26,active,6457.81
3191,71,active,3502.59
3192,21,active,6460.17
3193,29,active,4222.3
3194,59,active,3599.69
3195,58,active,5680.64
3196,54,active,4961.32
3197,23,active,6074.2
3198,66,active,4098.91
3199,46,active,4425.18
3200,33,active,4312.82
3201,71,active,3081.2
3202,61,active,7007.49
3203,20,active,5190.76
3204,47,active,3766.2400000000002
3205,42,active,5244.02
3206,67,active,4563.21
3207,24,active,4410.7
3208,29,active,4731.74
3209,38,active,3460.18
3210,64,active,4444.29
3211,39,active,7185.27
3212,36,active,2152.95
3213,45,active,4557.69
3214,49,active,3465.46
3215,30,active,3089.42
3216,71,active,4966.01
3217,75,active,6030.97
3218,36,active,2441.05
3219,71,active,5028.4
3220,51,active,5006.93
3221,41,active,2865.4900000000002
3222,65,active,5150.68
3223,29,active,4818.91
3224,50,active,2066.2200000000003
3225,50,active,3063.05
3226,21,active,4081.78
3227,31,active,5906.27
3228,65,active,3636.47
3229,62,active,4582.82
3230,34,active,1874.9299999999998
3231,60,active,3845.52
3232,46,active,2934.49
3233,26,active,2728.06
3234,20,active,4510.7699999999995
3235,54,active,4809.18
3236,72,active,5076.25
3237,71,active,2884.0299999999997
3238,43,active,4948.0
3239,41,active,5530.89
3240,44,active,3117.9700000000003
3241,64,active,2677.85
3242,59,active,5673.86
3243,36,active,5398.64
3244,24,active,5231.65
3245,49,active,4862.41
3246,58,active,2944.45
3247,54,active,6596.82
3248,57,active,3480.98
3249,19,active,3288.43
3250,47,active,4463.24
3251,62,active,5509.07
3252,63,active,4824.93
3253,34,active,4216.0
3254,27,active,4200.86
3255,34,active,3723.63
3256,52,active,4816.74
3257,33,active,4639.17
3258,74,active,7863.76
3259,50,active,5665.24
3260,75,active,5367.17
3261,19,active,4664.6
3262,30,active,4470.0
3263,68,active,4457.4
3264,59,active,4435.7300000000005
3265,52,active,4187.81
3266,50,active,5098.51
3267,43,active,5487.610000000001
3268,68,active,4301.66
3269,66,active,7466.14
3270,37,active,5740.65
3271,75,active,3876.18
3272,39,active,3411.16
3273,26,active,4550.57
3274,21,active,3343.04
3275,47,active,4535.59
3276,35,active,6250.83
3277,52,active,3318.95
3278,62,active,2343.82
3279,69,active,4052.9
3280,19,active,5963.72
3281,64,active,4558.03
3282,73,active,4946.7
3283,60,active,4649.4
3284,29,active,3983.4
3285,21,active,5948.76
3286,62,active,6005.14
3287,50,active,5206.85
3288,34,active,6939.97
3289,71,active,5327.57
3290,68,active,5450.2699999999995
3291,49,active,4118.44
3292,63,active,3743.44
3293,76,active,6303.5599999999995
3294,45,active,4180.31
3295,32,active,4933.75
3296,37,active,5041.73
3297,20,active,3764.7799999999997
3298,64,active,6660.86
3299,26,active,4107.51
3300,32,active,4371.14
3301,21,active,7247.33
3302,58,active,4263.2
3303,63,active,3805.63
3304,40,active,6023.59
3305,49,active,3824.25
3306,34,active,4959.07
3307,20,active,4969.24
3308,23,active,3573.21
3309,56,active,4279.89
3310,32,active,4493.2300000000005
3311,47,active,5949.91
3312,71,active,6838.97
3313,50,active,3919.83
3314,45,active,5990.16
3315,45,active,4449.48
3316,70,active,3836.41
3317,55,active,4172.73
3318,30,active,5603.79
3319,49,active,7560.03
3320,33,active,4676.7699999999995
3321,22,active,4394.55
3322,24,active,5523.5
3323,28,active,5582.75
3324,19,active,7624.95
3325,51,active,5403.22
3326,29,active,3970.85
3327,69,active,3897.91
3328,38,active,5931.44
3329,27,active,7280.2
3330,26,active,4310.05
3331,23,active,6407.83
3332,54,active,3950.34
3333,63,active,4270.18
3334,34,active,4734.18
3335,69,active,4418.32
3336,20,active,7009.8
3337,47,active,3317.34
3338,38,active,4019.13
3339,40,active,4826.41
3340,55,active,3060.81
3341,32,active,4900.360000000001
3342,71,active,4751.92
3343,19,active,5009.35
3344,59,active,3255.56
3345,67,active,4803.3
3346,73,active,5255.1
3347,41,active,3611.38
3348,66,active,5325.57
3349,67,active,4123.27
3350,27,active,3745.88
3351,48,active,5235.53
3352,24,active,5692.97
3353,72,active,6106.41
3354,27,active,4417.27
3355,29,active,6998.28
3356,43,active,4634.79
3357,72,active,5115.38
3358,42,active,4163.79
3359,37,active,5269.45
3360,32,active,4019.55
3361,51,active,4860.28
3362,50,active,4254.82
3363,60,active,6458.25
3364,49,active,4239.75
3365,39,active,5449.36
3366,75,active,5847.74
3367,30,active,3257.36
3368,43,active,5478.31
3369,26,active,6646.6
3370,41,active,4293.09
3371,39,active,5685.13
3372,51,active,6018.29
3373,60,active,5819.87
3374,26,active,4334.63
3375,53,active,3764.56
3376,52,active,4099.39
3377,53,active,4388.23
3378,59,active,5136.37
3379,51,active,4996.26
3380,68,active,5936.95
3381,34,active,7872.6900000000005
3382,20,active,4039.78
3383,75,active,2187.1
3384,42,active,4482.389999999999
3385,46,active,2176.5499999999997
3386,42,active,3496.9
3387,49,active,8177.66
3388,32,active,3752.25
3389,54,active,8626.48
3390,26,active,4434.22
3391,42,active,2946.87
3392,49,active,3880.02
3393,50,active,5068.48
3394,72,active,4078.02
3395,51,active,2611.52
3396,73,active,4350.07
3397,65,active,5602.03
3398,58,active,4301.57
3399,34,active,7943.88
3400,31,active,5869.14
3401,43,active,6363.45
3402,70,active,6909.55
3403,67,active,4366.41
3404,51,active,3368.56
3405,52,active,4630.63
3406,60,active,4740.42
3407,48,active,2823.43
3408,59,active,5482.4800000000005
3409,50,active,5076.59
3410,76,active,6605.349999999999
3411,38,active,4451.12
3412,24,active,6480.57
3413,27,active,5331.15
3414,28,active,4146.7699999999995
3415,23,active,3407.87
3416,49,active,5617.52
3417,25,active,5852.57
3418,19,active,4450.57
3419,72,active,1899.64
3420,67,active,6726.26
3421,61,active,5213.1
3422,26,active,5132.68
3423,52,active,5882.9800000000005
3424,24,active,4508.62
3425,32,active,4617.72
3426,28,active,7282.42
3427,38,active,5207.4
3428,22,active,4854.2699999999995
3429,64,active,5749.49
3430,76,active,4140.349999999999
3431,29,active,4383.0
3432,23,active,4990.83
3433,26,active,4864.34
3434,72,active,3467.89
3435,26,active,3895.41
3436,64,active,3964.79
3437,47,active,6372.85
3438,44,active,5030.2
3439,38,active,3705.16
3440,42,active,5051.65
3441,73,active,6152.82
3442,71,active,5333.28
3443,73,active,5340.48
3444,39,active,4373.81
3445,64,active,5980.09
3446,35,active,4713.15
3447,42,active,4192.85
3448,19,active,5233.4400000000005
3449,65,active,5771.47
3450,27,active,3154.54
3451,50,active,4832.62
3452,65,active,7025.93
3453,60,active,5838.96
3454,28,active,3876.67
3455,63,active,5003.6
3456,76,active,7069.25
3457,74,active,4940.07
3458,42,active,3869.5
3459,53,active,4422.25
3460,19,active,4060.41
3461,62,active,5864.900000000001
3462,65,active,5702.34
3463,56,active,4378.4800000000005
3464,61,active,3829.84
3465,31,active,4286.25
3466,21,active,5776.36
3467,40,active,4911.88
3468,67,active,4988.79
3469,68,active,3552.4
3470,20,active,5297.24
3471,27,active,4189.45
3472,30,active,2833.75
3473,62,active,3788.5
3474,50,active,4999.37
3475,71,active,5588.16
3476,43,active,5273.81
3477,47,active,4853.16
3478,27,active,7353.96
3479,71,active,4214.02
3480,24,active,2996.9700000000003
3481,20,active,4216.98
3482,38,active,4361.139999999999
3483,51,active,6129.71
3484,51,active,4087.96
3485,44,active,6843.48
3486,31,active,2720.43
3487,30,active,3703.12
3488,39,active,3791.34
3489,49,active,3886.76
3490,50,active,3979.21
3491,30,active,2759.28
3492,40,active,3812.4900000000002
3493,42,active,5016.53
3494,47,active,6735.47
3495,34,active,4515.5199999999995
